Time elapsed was 380814761ns or 0.380814761s
Time elapsed was 379149336ns or 0.379149336s
Time elapsed was 389040774ns or 0.389040774s
Time elapsed was 378384047ns or 0.378384047s
Time elapsed was 381485163ns or 0.381485163s
Time elapsed was 377666135ns or 0.377666135s
Time elapsed was 380067991ns or 0.380067991s
Time elapsed was 369329308ns or 0.369329308s
Time elapsed was 389689604ns or 0.389689604s
Time elapsed was 384462560ns or 0.384462560s
