Time elapsed was 105513218ns or 0.105513218s
Time elapsed was 104635166ns or 0.104635166s
Time elapsed was 104644768ns or 0.104644768s
Time elapsed was 105119699ns or 0.105119699s
Time elapsed was 104592698ns or 0.104592698s
Time elapsed was 113904144ns or 0.113904144s
Time elapsed was 105498549ns or 0.105498549s
Time elapsed was 104588269ns or 0.104588269s
Time elapsed was 105006904ns or 0.105006904s
Time elapsed was 105365626ns or 0.105365626s
